,BG,STATE,COUNTY,TRACT,BLKGRPCE,NAMELSAD,PUMA,REGION
2099,560299653005,56,56029,56029965300,5,Block Group 5,56100,1
2100,560299654003,56,56029,56029965400,3,Block Group 3,56100,1
2101,560299655002,56,56029,56029965500,2,Block Group 2,56100,1
2102,560299655001,56,56029,56029965500,1,Block Group 1,56100,1
2103,560299652003,56,56029,56029965200,3,Block Group 3,56100,1
2104,560299651003,56,56029,56029965100,3,Block Group 3,56100,1
2105,560299653002,56,56029,56029965300,2,Block Group 2,56100,1
2106,560299651004,56,56029,56029965100,4,Block Group 4,56100,1
2107,560430003021,56,56043,56043000302,1,Block Group 1,56200,1
2108,560299652002,56,56029,56029965200,2,Block Group 2,56100,1
2109,560299654004,56,56029,56029965400,4,Block Group 4,56100,1
2110,560299654001,56,56029,56029965400,1,Block Group 1,56100,1
2111,560399677011,56,56039,56039967701,1,Block Group 1,56100,1
2112,560399677021,56,56039,56039967702,1,Block Group 1,56100,1
2113,560399678002,56,56039,56039967800,2,Block Group 2,56100,1
2114,560399677022,56,56039,56039967702,2,Block Group 2,56100,1
2115,560399676003,56,56039,56039967600,3,Block Group 3,56100,1
2116,560399678004,56,56039,56039967800,4,Block Group 4,56100,1
2117,560210005015,56,56021,56021000501,5,Block Group 5,56300,1
2118,560419753003,56,56041,56041975300,3,Block Group 3,56500,1
2119,560019635001,56,56001,56001963500,1,Block Group 1,56300,1
2120,560019631001,56,56001,56001963100,1,Block Group 1,56300,1
2121,560419754003,56,56041,56041975400,3,Block Group 3,56500,1
2122,560330001002,56,56033,56033000100,2,Block Group 2,56100,1
2123,560330002001,56,56033,56033000200,1,Block Group 1,56100,1
2124,560330002002,56,56033,56033000200,2,Block Group 2,56100,1
2125,560179678002,56,56017,56017967800,2,Block Group 2,56500,1
2126,560379709021,56,56037,56037970902,1,Block Group 1,56500,1
2127,560379710001,56,56037,56037971000,1,Block Group 1,56500,1
2128,560139402011,56,56013,56013940201,1,Block Group 1,56500,1
2129,560139402013,56,56013,56013940201,3,Block Group 3,56500,1
2130,560139403002,56,56013,56013940300,2,Block Group 2,56500,1
2131,560139405002,56,56013,56013940500,2,Block Group 2,56500,1
2132,560130003003,56,56013,56013000300,3,Block Group 3,56500,1
2133,560139404001,56,56013,56013940400,1,Block Group 1,56500,1
2134,560250016021,56,56025,56025001602,1,Block Group 1,56400,1
2135,560250018002,56,56025,56025001800,2,Block Group 2,56400,1
2136,560250011001,56,56025,56025001100,1,Block Group 1,56400,1
2137,560250010001,56,56025,56025001000,1,Block Group 1,56400,1
2138,560250017002,56,56025,56025001700,2,Block Group 2,56400,1
2139,560250006003,56,56025,56025000600,3,Block Group 3,56400,1
2140,560250006004,56,56025,56025000600,4,Block Group 4,56400,1
2141,560250012001,56,56025,56025001200,1,Block Group 1,56400,1
2142,560250014012,56,56025,56025001401,2,Block Group 2,56400,1
2143,560250016031,56,56025,56025001603,1,Block Group 1,56400,1
2144,560250006002,56,56025,56025000600,2,Block Group 2,56400,1
2145,560430003011,56,56043,56043000301,1,Block Group 1,56200,1
2146,560430003013,56,56043,56043000301,3,Block Group 3,56200,1
2147,560430003012,56,56043,56043000301,2,Block Group 2,56200,1
2148,560430002003,56,56043,56043000200,3,Block Group 3,56200,1
2149,560430002002,56,56043,56043000200,2,Block Group 2,56200,1
2150,560430002001,56,56043,56043000200,1,Block Group 1,56200,1
2151,560279572002,56,56027,56027957200,2,Block Group 2,56200,1
2152,560330006002,56,56033,56033000600,2,Block Group 2,56100,1
2153,560430003022,56,56043,56043000302,2,Block Group 2,56200,1
2154,560019628002,56,56001,56001962800,2,Block Group 2,56300,1
2155,560210015022,56,56021,56021001502,2,Block Group 2,56300,1
2156,560379709011,56,56037,56037970901,1,Block Group 1,56500,1
2157,560350001021,56,56035,56035000102,1,Block Group 1,56500,1
2158,560350001022,56,56035,56035000102,2,Block Group 2,56500,1
2159,560350001011,56,56035,56035000101,1,Block Group 1,56500,1
2160,560350001012,56,56035,56035000101,2,Block Group 2,56500,1
2161,560279572003,56,56027,56027957200,3,Block Group 3,56200,1
2162,560279572001,56,56027,56027957200,1,Block Group 1,56200,1
2163,560379709031,56,56037,56037970903,1,Block Group 1,56500,1
2164,560210010004,56,56021,56021001000,4,Block Group 4,56300,1
2165,560210011003,56,56021,56021001100,3,Block Group 3,56300,1
2166,560210011001,56,56021,56021001100,1,Block Group 1,56300,1
2167,560250003002,56,56025,56025000300,2,Block Group 2,56400,1
2168,560250003003,56,56025,56025000300,3,Block Group 3,56400,1
2169,560250004001,56,56025,56025000400,1,Block Group 1,56400,1
2170,560250004002,56,56025,56025000400,2,Block Group 2,56400,1
2171,560250004004,56,56025,56025000400,4,Block Group 4,56400,1
2172,560250008003,56,56025,56025000800,3,Block Group 3,56400,1
2173,560250009011,56,56025,56025000901,1,Block Group 1,56400,1
2174,560250009012,56,56025,56025000901,2,Block Group 2,56400,1
2175,560250009013,56,56025,56025000901,3,Block Group 3,56400,1
2176,560250009021,56,56025,56025000902,1,Block Group 1,56400,1
2177,560399677012,56,56039,56039967701,2,Block Group 2,56100,1
2178,560399677023,56,56039,56039967702,3,Block Group 3,56100,1
2179,560399676001,56,56039,56039967600,1,Block Group 1,56100,1
2180,560250009022,56,56025,56025000902,2,Block Group 2,56400,1
2181,560250009023,56,56025,56025000902,3,Block Group 3,56400,1
2182,560250010002,56,56025,56025001000,2,Block Group 2,56400,1
2183,560250011002,56,56025,56025001100,2,Block Group 2,56400,1
2184,560250012002,56,56025,56025001200,2,Block Group 2,56400,1
2185,560250017001,56,56025,56025001700,1,Block Group 1,56400,1
2186,560330003002,56,56033,56033000300,2,Block Group 2,56100,1
2187,560330003003,56,56033,56033000300,3,Block Group 3,56100,1
2188,560330004001,56,56033,56033000400,1,Block Group 1,56100,1
2189,560330004002,56,56033,56033000400,2,Block Group 2,56100,1
2190,560210015021,56,56021,56021001502,1,Block Group 1,56300,1
2191,560250004003,56,56025,56025000400,3,Block Group 3,56400,1
2192,560250014011,56,56025,56025001401,1,Block Group 1,56400,1
2193,560299652005,56,56029,56029965200,5,Block Group 5,56100,1
2194,560299653003,56,56029,56029965300,3,Block Group 3,56100,1
2195,560299653001,56,56029,56029965300,1,Block Group 1,56100,1
2196,560299652004,56,56029,56029965200,4,Block Group 4,56100,1
2197,560130002001,56,56013,56013000200,1,Block Group 1,56500,1
2198,560139401003,56,56013,56013940100,3,Block Group 3,56500,1
2199,560139402021,56,56013,56013940202,1,Block Group 1,56500,1
2200,560139403001,56,56013,56013940300,1,Block Group 1,56500,1
2201,560139403003,56,56013,56013940300,3,Block Group 3,56500,1
2202,560139404003,56,56013,56013940400,3,Block Group 3,56500,1
2203,560139404004,56,56013,56013940400,4,Block Group 4,56500,1
2204,560139405001,56,56013,56013940500,1,Block Group 1,56500,1
2205,560139405003,56,56013,56013940500,3,Block Group 3,56500,1
2206,560379706021,56,56037,56037970602,1,Block Group 1,56500,1
2207,560239784001,56,56023,56023978400,1,Block Group 1,56100,1
2208,560039628001,56,56003,56003962800,1,Block Group 1,56100,1
2209,560039628004,56,56003,56003962800,4,Block Group 4,56100,1
2210,560250016022,56,56025,56025001602,2,Block Group 2,56400,1
2211,560250018001,56,56025,56025001800,1,Block Group 1,56400,1
2212,560250018003,56,56025,56025001800,3,Block Group 3,56400,1
2213,560250016032,56,56025,56025001603,2,Block Group 2,56400,1
2214,560159578002,56,56015,56015957800,2,Block Group 2,56200,1
2215,560159579003,56,56015,56015957900,3,Block Group 3,56200,1
2216,560159577001,56,56015,56015957700,1,Block Group 1,56200,1
2217,560159580001,56,56015,56015958000,1,Block Group 1,56200,1
2218,560159579002,56,56015,56015957900,2,Block Group 2,56200,1
2219,560159577002,56,56015,56015957700,2,Block Group 2,56200,1
2220,560079681001,56,56007,56007968100,1,Block Group 1,56400,1
2221,560079678003,56,56007,56007967800,3,Block Group 3,56400,1
2222,560330005002,56,56033,56033000500,2,Block Group 2,56100,1
2223,560330005005,56,56033,56033000500,5,Block Group 5,56100,1
2224,560379712001,56,56037,56037971200,1,Block Group 1,56500,1
2225,560379711003,56,56037,56037971100,3,Block Group 3,56500,1
2226,560250002001,56,56025,56025000200,1,Block Group 1,56400,1
2227,560250002003,56,56025,56025000200,3,Block Group 3,56400,1
2228,560250003001,56,56025,56025000300,1,Block Group 1,56400,1
2229,560039628003,56,56003,56003962800,3,Block Group 3,56100,1
2230,560039626002,56,56003,56003962600,2,Block Group 2,56100,1
2231,560039627001,56,56003,56003962700,1,Block Group 1,56100,1
2232,560039626001,56,56003,56003962600,1,Block Group 1,56100,1
2233,560039628002,56,56003,56003962800,2,Block Group 2,56100,1
2234,560250005011,56,56025,56025000501,1,Block Group 1,56400,1
2235,560250005012,56,56025,56025000501,2,Block Group 2,56400,1
2236,560250005013,56,56025,56025000501,3,Block Group 3,56400,1
2237,560250005021,56,56025,56025000502,1,Block Group 1,56400,1
2238,560250005022,56,56025,56025000502,2,Block Group 2,56400,1
2239,560239781003,56,56023,56023978100,3,Block Group 3,56100,1
2240,560239782002,56,56023,56023978200,2,Block Group 2,56100,1
2241,560239784002,56,56023,56023978400,2,Block Group 2,56100,1
2242,560239781004,56,56023,56023978100,4,Block Group 4,56100,1
2243,560239780001,56,56023,56023978000,1,Block Group 1,56100,1
2244,560239781001,56,56023,56023978100,1,Block Group 1,56100,1
2245,560330004003,56,56033,56033000400,3,Block Group 3,56100,1
2246,560330001004,56,56033,56033000100,4,Block Group 4,56100,1
2247,560330001003,56,56033,56033000100,3,Block Group 3,56100,1
2248,560330005001,56,56033,56033000500,1,Block Group 1,56100,1
2249,560330005003,56,56033,56033000500,3,Block Group 3,56100,1
2250,560330006001,56,56033,56033000600,1,Block Group 1,56100,1
2251,560330006003,56,56033,56033000600,3,Block Group 3,56100,1
2252,560399678001,56,56039,56039967800,1,Block Group 1,56100,1
2253,560330001001,56,56033,56033000100,1,Block Group 1,56100,1
2254,560330002003,56,56033,56033000200,3,Block Group 3,56100,1
2255,560130003002,56,56013,56013000300,2,Block Group 2,56500,1
2256,560139402012,56,56013,56013940201,2,Block Group 2,56500,1
2257,560139402022,56,56013,56013940202,2,Block Group 2,56500,1
2258,560139402024,56,56013,56013940202,4,Block Group 4,56500,1
2259,560139401001,56,56013,56013940100,1,Block Group 1,56500,1
2260,560379709014,56,56037,56037970901,4,Block Group 4,56500,1
2261,560379709022,56,56037,56037970902,2,Block Group 2,56500,1
2262,560379705001,56,56037,56037970500,1,Block Group 1,56500,1
2263,560399677024,56,56039,56039967702,4,Block Group 4,56100,1
2264,560399678005,56,56039,56039967800,5,Block Group 5,56100,1
2265,560399676002,56,56039,56039967600,2,Block Group 2,56100,1
2266,560419754004,56,56041,56041975400,4,Block Group 4,56500,1
2267,560099566003,56,56009,56009956600,3,Block Group 3,56400,1
2268,560099564001,56,56009,56009956400,1,Block Group 1,56400,1
2269,560099564003,56,56009,56009956400,3,Block Group 3,56400,1
2270,560050004003,56,56005,56005000400,3,Block Group 3,56200,1
2271,560419753001,56,56041,56041975300,1,Block Group 1,56500,1
2272,560419752001,56,56041,56041975200,1,Block Group 1,56500,1
2273,560419754001,56,56041,56041975400,1,Block Group 1,56500,1
2274,560419753005,56,56041,56041975300,5,Block Group 5,56500,1
2275,560419752003,56,56041,56041975200,3,Block Group 3,56500,1
2276,560419753006,56,56041,56041975300,6,Block Group 6,56500,1
2277,560419752002,56,56041,56041975200,2,Block Group 2,56500,1
2278,560419752004,56,56041,56041975200,4,Block Group 4,56500,1
2279,560210015012,56,56021,56021001501,2,Block Group 2,56300,1
2280,560379709013,56,56037,56037970901,3,Block Group 3,56500,1
2281,560379711001,56,56037,56037971100,1,Block Group 1,56500,1
2282,560379706023,56,56037,56037970602,3,Block Group 3,56500,1
2283,560379709023,56,56037,56037970902,3,Block Group 3,56500,1
2284,560399678003,56,56039,56039967800,3,Block Group 3,56100,1
2285,560079676001,56,56007,56007967600,1,Block Group 1,56400,1
2286,560079678001,56,56007,56007967800,1,Block Group 1,56400,1
2287,560079677003,56,56007,56007967700,3,Block Group 3,56400,1
2288,560079677004,56,56007,56007967700,4,Block Group 4,56400,1
2289,560079677002,56,56007,56007967700,2,Block Group 2,56400,1
2290,560079680002,56,56007,56007968000,2,Block Group 2,56400,1
2291,560079680001,56,56007,56007968000,1,Block Group 1,56400,1
2292,560079680003,56,56007,56007968000,3,Block Group 3,56400,1
2293,560079677001,56,56007,56007967700,1,Block Group 1,56400,1
2294,560079676002,56,56007,56007967600,2,Block Group 2,56400,1
2295,560079681002,56,56007,56007968100,2,Block Group 2,56400,1
2296,560079678004,56,56007,56007967800,4,Block Group 4,56400,1
2297,560079678002,56,56007,56007967800,2,Block Group 2,56400,1
2298,560050006002,56,56005,56005000600,2,Block Group 2,56200,1
2299,560050007003,56,56005,56005000700,3,Block Group 3,56200,1
2300,560050005001,56,56005,56005000500,1,Block Group 1,56200,1
2301,560250002002,56,56025,56025000200,2,Block Group 2,56400,1
2302,560459511001,56,56045,56045951100,1,Block Group 1,56200,1
2303,560459511002,56,56045,56045951100,2,Block Group 2,56200,1
2304,560459513003,56,56045,56045951300,3,Block Group 3,56200,1
2305,560459513001,56,56045,56045951300,1,Block Group 1,56200,1
2306,560459513002,56,56045,56045951300,2,Block Group 2,56200,1
2307,560210010001,56,56021,56021001000,1,Block Group 1,56300,1
2308,560210007001,56,56021,56021000700,1,Block Group 1,56300,1
2309,560210009003,56,56021,56021000900,3,Block Group 3,56300,1
2310,560210020002,56,56021,56021002000,2,Block Group 2,56300,1
2311,560210020003,56,56021,56021002000,3,Block Group 3,56300,1
2312,560210015023,56,56021,56021001502,3,Block Group 3,56300,1
2313,560210003002,56,56021,56021000300,2,Block Group 2,56300,1
2314,560210019021,56,56021,56021001902,1,Block Group 1,56300,1
2315,560239780004,56,56023,56023978000,4,Block Group 4,56100,1
2316,560210004021,56,56021,56021000402,1,Block Group 1,56300,1
2317,560210007002,56,56021,56021000700,2,Block Group 2,56300,1
2318,560210002001,56,56021,56021000200,1,Block Group 1,56300,1
2319,560210004023,56,56021,56021000402,3,Block Group 3,56300,1
2320,560210005012,56,56021,56021000501,2,Block Group 2,56300,1
2321,560210006001,56,56021,56021000600,1,Block Group 1,56300,1
2322,560210006002,56,56021,56021000600,2,Block Group 2,56300,1
2323,560210006003,56,56021,56021000600,3,Block Group 3,56300,1
2324,560210006004,56,56021,56021000600,4,Block Group 4,56300,1
2325,560210007003,56,56021,56021000700,3,Block Group 3,56300,1
2326,560210008003,56,56021,56021000800,3,Block Group 3,56300,1
2327,560210008002,56,56021,56021000800,2,Block Group 2,56300,1
2328,560210009001,56,56021,56021000900,1,Block Group 1,56300,1
2329,560210009002,56,56021,56021000900,2,Block Group 2,56300,1
2330,560210009004,56,56021,56021000900,4,Block Group 4,56300,1
2331,560210010002,56,56021,56021001000,2,Block Group 2,56300,1
2332,560210010003,56,56021,56021001000,3,Block Group 3,56300,1
2333,560119503002,56,56011,56011950300,2,Block Group 2,56200,1
2334,560119502003,56,56011,56011950200,3,Block Group 3,56200,1
2335,560319591001,56,56031,56031959100,1,Block Group 1,56200,1
2336,560319594001,56,56031,56031959400,1,Block Group 1,56200,1
2337,560319594004,56,56031,56031959400,4,Block Group 4,56200,1
2338,560319594006,56,56031,56031959400,6,Block Group 6,56200,1
2339,560319594007,56,56031,56031959400,7,Block Group 7,56200,1
2340,560319594003,56,56031,56031959400,3,Block Group 3,56200,1
2341,560319594002,56,56031,56031959400,2,Block Group 2,56200,1
2342,560319594005,56,56031,56031959400,5,Block Group 5,56200,1
2343,560319591002,56,56031,56031959100,2,Block Group 2,56200,1
2344,560330005004,56,56033,56033000500,4,Block Group 4,56100,1
2345,560019636003,56,56001,56001963600,3,Block Group 3,56300,1
2346,560159580003,56,56015,56015958000,3,Block Group 3,56200,1
2347,560159580002,56,56015,56015958000,2,Block Group 2,56200,1
2348,560159579001,56,56015,56015957900,1,Block Group 1,56200,1
2349,560159578003,56,56015,56015957800,3,Block Group 3,56200,1
2350,560330003001,56,56033,56033000300,1,Block Group 1,56100,1
2351,560019636004,56,56001,56001963600,4,Block Group 4,56300,1
2352,560019637002,56,56001,56001963700,2,Block Group 2,56300,1
2353,560019637003,56,56001,56001963700,3,Block Group 3,56300,1
2354,560419753002,56,56041,56041975300,2,Block Group 2,56500,1
2355,560419753004,56,56041,56041975300,4,Block Group 4,56500,1
2356,560419754005,56,56041,56041975400,5,Block Group 5,56500,1
2357,560419754006,56,56041,56041975400,6,Block Group 6,56500,1
2358,560419754002,56,56041,56041975400,2,Block Group 2,56500,1
2359,560039627002,56,56003,56003962700,2,Block Group 2,56100,1
2360,560159579004,56,56015,56015957900,4,Block Group 4,56200,1
2361,560159578001,56,56015,56015957800,1,Block Group 1,56200,1
2362,560379708003,56,56037,56037970800,3,Block Group 3,56500,1
2363,560379708004,56,56037,56037970800,4,Block Group 4,56500,1
2364,560050004004,56,56005,56005000400,4,Block Group 4,56200,1
2365,560050005003,56,56005,56005000500,3,Block Group 3,56200,1
2366,560119502002,56,56011,56011950200,2,Block Group 2,56200,1
2367,560119502001,56,56011,56011950200,1,Block Group 1,56200,1
2368,560119503001,56,56011,56011950300,1,Block Group 1,56200,1
2369,560099566002,56,56009,56009956600,2,Block Group 2,56400,1
2370,560099565002,56,56009,56009956500,2,Block Group 2,56400,1
2371,560199552002,56,56019,56019955200,2,Block Group 2,56200,1
2372,560199552003,56,56019,56019955200,3,Block Group 3,56200,1
2373,560199551001,56,56019,56019955100,1,Block Group 1,56200,1
2374,560199552001,56,56019,56019955200,1,Block Group 1,56200,1
2375,560199552004,56,56019,56019955200,4,Block Group 4,56200,1
2376,560299654002,56,56029,56029965400,2,Block Group 2,56100,1
2377,560299655003,56,56029,56029965500,3,Block Group 3,56100,1
